x,y,validity,timestamp_us,task
1049.7010498046875,466.2038879394531,Valid,1864002365436,free_viewing
1051.6595458984375,466.8168029785156,Valid,1864002395579,free_viewing
1052.9560546875,467.59051513671875,Valid,1864002425820,free_viewing
1053.6536865234375,468.3915710449219,Valid,1864002455973,free_viewing
1085.57275390625,482.6018371582031,Valid,1864002486019,free_viewing
1227.0155029296875,528.007080078125,Valid,1864002516310,free_viewing
1378.116455078125,567.7574462890625,Valid,1864002546904,free_viewing
1471.765380859375,593.3214721679688,Valid,1864002576809,free_viewing
1524.65576171875,609.31298828125,Valid,1864002607307,free_viewing
1553.52099609375,616.9276123046875,Valid,1864002637212,free_viewing
1570.45751953125,622.218994140625,Valid,1864002667710,free_viewing
1579.501220703125,626.8303833007812,Valid,1864002697614,free_viewing
1585.761962890625,628.9654541015625,Valid,1864002728111,free_viewing
1589.69970703125,631.7933349609375,Valid,1864002758016,free_viewing
1584.704833984375,629.2131958007812,Valid,1864002788514,free_viewing
1563.0738525390625,616.4735107421875,Valid,1864002818612,free_viewing
1541.3388671875,602.3057250976562,Valid,1864002848667,free_viewing
1506.953369140625,577.5715942382812,Valid,1864002878829,free_viewing
1472.32568359375,552.992431640625,Valid,1864002909070,free_viewing
1444.6881103515625,532.960693359375,Valid,1864002939416,free_viewing
1424.39208984375,518.2299194335938,Valid,1864002969482,free_viewing
1452.1044921875,528.4313354492188,Valid,1864002999828,free_viewing
1493.8543701171875,544.7861938476562,Valid,1864003029944,free_viewing
1565.2996826171875,573.0681762695312,Valid,1864003060201,free_viewing
1645.37939453125,601.8380737304688,Valid,1864003090258,free_viewing
1708.377685546875,625.1822509765625,Valid,1864003120577,free_viewing
1751.0194091796875,642.2061767578125,Valid,1864003150881,free_viewing
1780.578125,652.3834228515625,Valid,1864003180997,free_viewing
1790.634765625,660.8184814453125,Valid,1864003211495,free_viewing
1794.634033203125,668.7906494140625,Valid,1864003241390,free_viewing
1798.628662109375,674.250244140625,Valid,1864003271984,free_viewing
1801.60302734375,677.9520874023438,Valid,1864003301792,free_viewing
1803.431640625,679.4668579101562,Valid,1864003332194,free_viewing
1805.526123046875,680.7732543945312,Valid,1864003362231,free_viewing
1807.13232421875,682.796142578125,Valid,1864003392536,free_viewing
1808.320068359375,683.7230224609375,Valid,1864003422624,free_viewing
1808.8037109375,684.625244140625,Valid,1864003453219,free_viewing
1809.3299560546875,685.498291015625,Valid,1864003483017,free_viewing
1809.648193359375,686.534423828125,Valid,1864003513611,free_viewing
1821.2010498046875,683.2311401367188,Valid,1864003543410,free_viewing
1845.29052734375,672.306884765625,Valid,1864003573747,free_viewing
1871.34765625,659.5052490234375,Valid,1864003603767,free_viewing
1896.0662841796875,647.0656127929688,Valid,1864003633919,free_viewing
1916.0223388671875,637.1466674804688,Valid,1864003664168,free_viewing
1930.52783203125,629.098876953125,Valid,1864003694487,free_viewing
1937.3126220703125,622.7291870117188,Valid,1864003724553,free_viewing
1940.6463623046875,619.8588256835938,Valid,1864003755083,free_viewing
1943.861328125,617.1002197265625,Valid,1864003784996,free_viewing
1947.041015625,614.579345703125,Valid,1864003815591,free_viewing
1950.232421875,612.1057739257812,Valid,1864003845591,free_viewing
1952.1234130859375,610.555908203125,Valid,1864003875992,free_viewing
1952.7637939453125,610.10009765625,Valid,1864003905791,free_viewing
1953.2183837890625,610.5895385742188,Valid,1864003936386,free_viewing
1953.64013671875,610.4690551757812,Valid,1864003966185,free_viewing
1954.022216796875,609.7050170898438,Valid,1864003996779,free_viewing
1953.35693359375,607.9959106445312,Valid,1864004026770,free_viewing
1952.3553466796875,606.050048828125,Valid,1864004057171,free_viewing
1951.760009765625,603.3509521484375,Valid,1864004086970,free_viewing
1912.1558837890625,599.6857299804688,Valid,1864004117565,free_viewing
1749.462646484375,595.7752685546875,Valid,1864004147662,free_viewing
1585.0067138671875,592.366943359375,Valid,1864004177668,free_viewing
1474.97216796875,585.715087890625,Valid,1864004208042,free_viewing
1409.93798828125,583.183837890625,Valid,1864004238079,free_viewing
1375.44677734375,586.1072387695312,Valid,1864004268425,free_viewing
1355.248046875,588.6796264648438,Valid,1864004298559,free_viewing
1344.46630859375,592.455322265625,Valid,1864004328800,free_viewing
1336.013427734375,593.80517578125,Valid,1864004358953,free_viewing
1330.5703125,595.0094604492188,Valid,1864004389202,free_viewing
1322.6075439453125,593.3923950195312,Valid,1864004419364,free_viewing
1279.367919921875,572.1478271484375,Valid,1864004449628,free_viewing
1199.1937255859375,533.6724853515625,Valid,1864004479674,free_viewing
1137.950439453125,505.50933837890625,Valid,1864004509924,free_viewing
1100.97119140625,490.2962951660156,Valid,1864004540086,free_viewing
1078.9051513671875,481.1979064941406,Valid,1864004570141,free_viewing
1064.6171875,476.9643249511719,Valid,1864004600515,free_viewing
1054.5732421875,475.6119079589844,Valid,1864004630774,free_viewing
1019.4862060546875,466.19866943359375,Valid,1864004660927,free_viewing
977.9022216796875,453.443603515625,Valid,1864004691024,free_viewing
949.5299072265625,444.1327819824219,Valid,1864004721389,free_viewing
932.2000122070312,437.85821533203125,Valid,1864004751639,free_viewing
920.4716796875,433.5664367675781,Valid,1864004781685,free_viewing
912.1678466796875,431.33697509765625,Valid,1864004812040,free_viewing
905.5531005859375,428.5002746582031,Valid,1864004842193,free_viewing
900.8242797851562,426.6626281738281,Valid,1864004872443,free_viewing
897.59814453125,426.1439514160156,Valid,1864004902623,free_viewing
895.6000366210938,425.2939453125,Valid,1864004932872,free_viewing
894.10107421875,424.29412841796875,Valid,1864004963016,free_viewing
892.11279296875,423.30975341796875,Valid,1864004993256,free_viewing
890.701171875,422.7681579589844,Valid,1864005023390,free_viewing
889.6336669921875,421.9891662597656,Valid,1864005053631,free_viewing
888.9608764648438,421.1917419433594,Valid,1864005083756,free_viewing
888.7220458984375,420.83807373046875,Valid,1864005114033,free_viewing
889.558837890625,420.6846618652344,Valid,1864005144186,free_viewing
890.5447387695312,420.82958984375,Valid,1864005174435,free_viewing
891.3458251953125,421.2077941894531,Valid,1864005204597,free_viewing
891.6098022460938,421.50079345703125,Valid,1864005234837,free_viewing
891.993408203125,421.60601806640625,Valid,1864005265183,free_viewing
892.262939453125,421.5611267089844,Valid,1864005295240,free_viewing
892.64599609375,421.548583984375,Valid,1864005325586,free_viewing
893.045654296875,421.5401611328125,Valid,1864005355748,free_viewing
893.4686279296875,421.43963623046875,Valid,1864005385988,free_viewing
893.7789306640625,421.2786560058594,Valid,1864005416132,free_viewing
894.090087890625,421.1183166503906,Valid,1864005446390,free_viewing
894.4952392578125,420.9327392578125,Valid,1864005476533,free_viewing
894.8494873046875,420.7997131347656,Valid,1864005506774,free_viewing
895.15185546875,420.60882568359375,Valid,1864005536945,free_viewing
895.5225830078125,420.2926330566406,Valid,1864005567194,free_viewing
895.8291625976562,420.08941650390625,Valid,1864005597347,free_viewing
896.1133422851562,419.88372802734375,Valid,1864005627587,free_viewing
896.4279174804688,419.45538330078125,Valid,1864005657749,free_viewing
896.9642333984375,419.0601806640625,Valid,1864005688008,free_viewing
897.6113891601562,418.5732116699219,Valid,1864005718161,free_viewing
898.192138671875,418.29327392578125,Valid,1864005748419,free_viewing
900.4825439453125,418.9913330078125,Valid,1864005778756,free_viewing
945.1123657226562,430.6512756347656,Valid,1864005808812,free_viewing
1048.265625,458.4054870605469,Valid,1864005839122,free_viewing
1140.8314208984375,483.14703369140625,Valid,1864005869265,free_viewing
1203.560546875,500.3819274902344,Valid,1864005899602,free_viewing
1242.22265625,511.7612609863281,Valid,1864005929649,free_viewing
1278.19287109375,505.749267578125,Valid,1864005960004,free_viewing
1305.512451171875,495.629150390625,Valid,1864005990051,free_viewing
1322.7423095703125,492.81439208984375,Valid,1864006020370,free_viewing
1335.215087890625,491.0790710449219,Valid,1864006050629,free_viewing
1344.5220947265625,489.1700744628906,Valid,1864006080781,free_viewing
1349.221435546875,488.79766845703125,Valid,1864006111039,free_viewing
1353.794189453125,487.266357421875,Valid,1864006141183,free_viewing
1357.336669921875,486.5834045410156,Valid,1864006171424,free_viewing
1359.5482177734375,487.0062561035156,Valid,1864006201586,free_viewing
1360.77392578125,487.52587890625,Valid,1864006231825,free_viewing
1361.684814453125,488.46929931640625,Valid,1864006261987,free_viewing
1361.09716796875,488.9051513671875,Valid,1864006292237,free_viewing
1360.483642578125,488.5833740234375,Valid,1864006322399,free_viewing
1360.00390625,488.6893310546875,Valid,1864006352658,free_viewing
1359.5859375,488.7148742675781,Valid,1864006382802,free_viewing
1359.366455078125,488.4564514160156,Valid,1864006413060,free_viewing
1359.104248046875,488.21063232421875,Valid,1864006443222,free_viewing
1359.0338134765625,488.08392333984375,Valid,1864006473481,free_viewing
1358.955078125,487.8917541503906,Valid,1864006503624,free_viewing
1358.83056640625,487.7253723144531,Valid,1864006533943,free_viewing
1356.7828369140625,487.3919372558594,Valid,1864006563998,free_viewing
1317.467041015625,481.61651611328125,Valid,1864006594257,free_viewing
1209.91259765625,464.5561218261719,Valid,1864006624438,free_viewing
1112.859130859375,447.6396484375,Valid,1864006654503,free_viewing
1043.20751953125,433.6949462890625,Valid,1864006684859,free_viewing
997.738037109375,424.7557373046875,Valid,1864006715098,free_viewing
969.1433715820312,417.91693115234375,Valid,1864006745242,free_viewing
950.4046020507812,412.4259948730469,Valid,1864006775588,free_viewing
939.5384521484375,409.4050598144531,Valid,1864006805672,free_viewing
926.4395141601562,408.02685546875,Valid,1864006836036,free_viewing
917.2850341796875,406.7875061035156,Valid,1864006866101,free_viewing
911.4453125,407.0943908691406,Valid,1864006896456,free_viewing
906.3985595703125,406.8335876464844,Valid,1864006926485,free_viewing
902.3046875,406.29046630859375,Valid,1864006956744,free_viewing
899.5987548828125,406.3143615722656,Valid,1864006986897,free_viewing
896.8018798828125,406.4676208496094,Valid,1864007017243,free_viewing
894.8321533203125,406.0932312011719,Valid,1864007047308,free_viewing
894.425537109375,406.0393371582031,Valid,1864007077654,free_viewing
894.3775634765625,406.61798095703125,Valid,1864007107894,free_viewing
894.3421630859375,407.4490051269531,Valid,1864007138047,free_viewing
894.1517333984375,408.226318359375,Valid,1864007168103,free_viewing
893.5040283203125,408.9864196777344,Valid,1864007198440,free_viewing
893.3037109375,409.71563720703125,Valid,1864007228496,free_viewing
893.2406005859375,410.1263122558594,Valid,1864007258842,free_viewing
893.3680419921875,410.49188232421875,Valid,1864007289207,free_viewing
893.7429809570312,410.8001708984375,Valid,1864007319282,free_viewing
893.7460327148438,411.1556091308594,Valid,1864007349531,free_viewing
893.771484375,411.24664306640625,Valid,1864007379683,free_viewing
894.0182495117188,411.5340270996094,Valid,1864007409924,free_viewing
894.2054443359375,411.8406982421875,Valid,1864007439979,free_viewing
894.291748046875,412.1348571777344,Valid,1864007470326,free_viewing
894.5965576171875,412.54443359375,Valid,1864007500478,free_viewing
894.6740112304688,413.04833984375,Valid,1864007530824,free_viewing
924.1177368164062,416.1748962402344,Valid,1864007560881,free_viewing
1018.3582153320312,428.3402099609375,Valid,1864007591227,free_viewing
1115.9344482421875,438.56524658203125,Valid,1864007621536,free_viewing
1188.5364990234375,442.88970947265625,Valid,1864007651652,free_viewing
1235.5433349609375,442.9068603515625,Valid,1864007681893,free_viewing
1264.429443359375,444.93701171875,Valid,1864007711948,free_viewing
1281.414306640625,445.8399658203125,Valid,1864007742294,free_viewing
1297.87109375,449.3433837890625,Valid,1864007772342,free_viewing
1311.268310546875,453.5556945800781,Valid,1864007802669,free_viewing
1319.4593505859375,458.7449035644531,Valid,1864007832813,free_viewing
1325.332275390625,463.6878356933594,Valid,1864007863080,free_viewing
1330.140380859375,466.6763916015625,Valid,1864007893233,free_viewing
1333.462646484375,468.85455322265625,Valid,1864007923492,free_viewing
1336.0162353515625,469.93182373046875,Valid,1864007953838,free_viewing
1338.1126708984375,471.15228271484375,Valid,1864007983895,free_viewing
1339.3642578125,472.6708068847656,Valid,1864008014057,free_viewing
1340.458984375,474.06787109375,Valid,1864008044296,free_viewing
1341.351806640625,475.36279296875,Valid,1864008074467,free_viewing
1342.5225830078125,476.2950134277344,Valid,1864008104717,free_viewing
1343.639892578125,476.9832458496094,Valid,1864008135072,free_viewing
1344.3438720703125,477.1321105957031,Valid,1864008165109,free_viewing
1344.92333984375,477.1651611328125,Valid,1864008195465,free_viewing
1345.925048828125,477.2550048828125,Valid,1864008225521,free_viewing
1346.6025390625,477.42071533203125,Valid,1864008255867,free_viewing
1347.380615234375,477.4861755371094,Valid,1864008285915,free_viewing
1347.88427734375,476.9352111816406,Valid,1864008316261,free_viewing
1348.4825439453125,476.1846618652344,Valid,1864008346316,free_viewing
1348.984619140625,475.6777648925781,Valid,1864008376672,free_viewing
1349.3011474609375,475.3680725097656,Valid,1864008406728,free_viewing
1349.627685546875,474.7537841796875,Valid,1864008437074,free_viewing
1349.8785400390625,474.36248779296875,Valid,1864008467139,free_viewing
1349.792236328125,473.85662841796875,Valid,1864008497485,free_viewing
1349.5859375,478.05328369140625,Valid,1864008527541,free_viewing
1348.6181640625,492.5480651855469,Valid,1864008557878,free_viewing
1347.9779052734375,512.2312622070312,Valid,1864008588280,free_viewing
1347.099365234375,530.2174682617188,Valid,1864008618272,free_viewing
1346.55908203125,546.3914794921875,Valid,1864008648866,free_viewing
1346.523193359375,557.8218994140625,Valid,1864008678664,free_viewing
1348.664306640625,561.4229125976562,Valid,1864008709258,free_viewing
1351.29296875,562.7111206054688,Valid,1864008739163,free_viewing
1352.6527099609375,563.7898559570312,Valid,1864008769661,free_viewing
1354.3199462890625,564.035400390625,Valid,1864008799468,free_viewing
1355.4132080078125,564.2390747070312,Valid,1864008830063,free_viewing
1355.535888671875,565.31689453125,Valid,1864008859871,free_viewing
1355.580810546875,566.1405029296875,Valid,1864008890465,free_viewing
1355.6854248046875,566.9864501953125,Valid,1864008920379,free_viewing
1355.516357421875,567.8727416992188,Valid,1864008950877,free_viewing
1355.3076171875,569.0377807617188,Valid,1864008980772,free_viewing
1355.297607421875,569.774169921875,Valid,1864009011021,free_viewing
1355.350341796875,570.7349853515625,Valid,1864009041165,free_viewing
1355.220458984375,571.5482177734375,Valid,1864009071415,free_viewing
1355.0478515625,572.9189453125,Valid,1864009101751,free_viewing
1344.5513916015625,570.452880859375,Valid,1864009131807,free_viewing
1303.736328125,555.7827758789062,Valid,1864009161886,free_viewing
1247.972412109375,534.3814086914062,Valid,1864009192164,free_viewing
1198.692626953125,514.0159301757812,Valid,1864009222326,free_viewing
1161.72216796875,498.8820495605469,Valid,1864009252901,free_viewing
1135.64208984375,488.6129150390625,Valid,1864009282701,free_viewing
1117.7926025390625,482.6764221191406,Valid,1864009313295,free_viewing
1106.58740234375,478.55767822265625,Valid,1864009343111,free_viewing
1099.4266357421875,475.6477966308594,Valid,1864009373706,free_viewing
1093.65283203125,476.0364074707031,Valid,1864009403523,free_viewing
1089.0850830078125,475.629638671875,Valid,1864009434099,free_viewing
1086.0301513671875,475.169677734375,Valid,1864009464136,free_viewing
1081.2388916015625,474.5648193359375,Valid,1864009494538,free_viewing
1053.9910888671875,464.7213439941406,Valid,1864009524539,free_viewing
1016.8731079101562,449.67498779296875,Valid,1864009554609,free_viewing
987.6063232421875,435.7178649902344,Valid,1864009584964,free_viewing
966.3807373046875,424.786376953125,Valid,1864009615021,free_viewing
950.989501953125,418.4033508300781,Valid,1864009645394,free_viewing
939.5833740234375,413.340087890625,Valid,1864009675450,free_viewing
932.8341064453125,410.9773254394531,Valid,1864009705796,free_viewing
928.375244140625,409.7622375488281,Valid,1864009735912,free_viewing
1114.5531005859375,736.8179321289062,Valid,1864015052400,estimate_wealth
1112.656494140625,738.0723266601562,Valid,1864015082532,estimate_wealth
1111.46044921875,739.7467041015625,Valid,1864015112773,estimate_wealth
1110.742919921875,740.8956298828125,Valid,1864015142935,estimate_wealth
1110.202880859375,742.319091796875,Valid,1864015173184,estimate_wealth
1110.138427734375,743.2160034179688,Valid,1864015203328,estimate_wealth
1109.643798828125,743.5794067382812,Valid,1864015233586,estimate_wealth
1108.8214111328125,744.3077392578125,Valid,1864015263748,estimate_wealth
1108.0347900390625,745.2218627929688,Valid,1864015293998,estimate_wealth
1107.452392578125,745.77392578125,Valid,1864015324160,estimate_wealth
1115.39697265625,754.302734375,Valid,1864015354418,estimate_wealth
1147.143798828125,783.6378173828125,Valid,1864015384534,estimate_wealth
1186.717529296875,821.02392578125,Valid,1864015414880,estimate_wealth
1218.6937255859375,850.667236328125,Valid,1864015445217,estimate_wealth
1240.6468505859375,870.983154296875,Valid,1864015475522,estimate_wealth
1253.574462890625,886.1443481445312,Valid,1864015505610,estimate_wealth
1264.076904296875,897.1184692382812,Valid,1864015535915,estimate_wealth
1270.3953857421875,904.4051513671875,Valid,1864015566509,estimate_wealth
1274.4718017578125,910.080810546875,Valid,1864015596813,estimate_wealth
1277.260009765625,914.5691528320312,Valid,1864015626911,estimate_wealth
1279.3631591796875,916.8792724609375,Valid,1864015657312,estimate_wealth
1328.1737060546875,935.9922485351562,Valid,1864015687810,estimate_wealth
1424.7308349609375,969.7108154296875,Valid,1864015717853,estimate_wealth
1501.392822265625,995.7485961914062,Valid,1864015748157,estimate_wealth
1547.2900390625,1013.1165771484375,Valid,1864015778149,estimate_wealth
1576.196044921875,1024.9381103515625,Valid,1864015808550,estimate_wealth
1593.77587890625,1031.996826171875,Valid,1864015839002,estimate_wealth
1606.08154296875,1035.3773193359375,Valid,1864015868907,estimate_wealth
1613.7021484375,1037.712158203125,Valid,1864015899404,estimate_wealth
1602.6544189453125,1050.5130615234375,Valid,1864015929299,estimate_wealth
1583.8128662109375,1068.88037109375,Valid,1864015959351,estimate_wealth
1569.15625,1082.8834228515625,Valid,1864015989945,estimate_wealth
1558.38232421875,1091.6365966796875,Valid,1864016019744,estimate_wealth
1550.6036376953125,1098.0081787109375,Valid,1864016050338,estimate_wealth
1546.0472412109375,1103.722900390625,Valid,1864016080137,estimate_wealth
1544.1514892578125,1107.50244140625,Valid,1864016110023,estimate_wealth
1541.763916015625,1110.4700927734375,Valid,1864016140635,estimate_wealth
1540.317626953125,1112.6009521484375,Valid,1864016170628,estimate_wealth
1538.82470703125,1114.5032958984375,Valid,1864016200933,estimate_wealth
1545.2381591796875,1114.9866943359375,Valid,1864016230828,estimate_wealth
1587.953125,1113.00830078125,Valid,1864016261325,estimate_wealth
1651.978515625,1107.1783447265625,Valid,1864016291317,estimate_wealth
1710.55810546875,1101.1456298828125,Valid,1864016321221,estimate_wealth
1756.7822265625,1096.0498046875,Valid,1864016351719,estimate_wealth
1789.26025390625,1092.5107421875,Valid,1864016381623,estimate_wealth
1810.9912109375,1091.2630615234375,Valid,1864016411928,estimate_wealth
1824.911865234375,1091.0775146484375,Valid,1864016442026,estimate_wealth
1834.9041748046875,1089.9024658203125,Valid,1864016472620,estimate_wealth
1841.9708251953125,1089.4814453125,Valid,1864016502428,estimate_wealth
1846.5650634765625,1089.695556640625,Valid,1864016533023,estimate_wealth
1862.41552734375,1090.3931884765625,Valid,1864016562830,estimate_wealth
1887.76611328125,1089.9442138671875,Valid,1864016593424,estimate_wealth
1908.41064453125,1090.9564208984375,Valid,1864016623233,estimate_wealth
1922.632080078125,1092.223876953125,Valid,1864016653827,estimate_wealth
1934.066162109375,1093.3817138671875,Valid,1864016683634,estimate_wealth
1943.544677734375,1093.265625,Valid,1864016714229,estimate_wealth
1949.2833251953125,1093.03466796875,Valid,1864016744230,estimate_wealth
1953.86083984375,1093.2093505859375,Valid,1864016774631,estimate_wealth
1958.0352783203125,1094.1021728515625,Valid,1864016804439,estimate_wealth
1959.7242431640625,1057.91796875,Valid,1864016835034,estimate_wealth
1959.97412109375,993.2348022460938,Valid,1864016864938,estimate_wealth
1960.731689453125,935.6243896484375,Valid,1864016895049,estimate_wealth
1961.9305419921875,896.9960327148438,Valid,1864016925643,estimate_wealth
1961.53955078125,874.0325927734375,Valid,1864016955424,estimate_wealth
1956.3092041015625,853.049560546875,Valid,1864016985728,estimate_wealth
1913.4613037109375,788.299072265625,Valid,1864017016341,estimate_wealth
1876.328125,733.635498046875,Valid,1864017046172,estimate_wealth
1855.1812744140625,698.2902221679688,Valid,1864017076766,estimate_wealth
1844.0557861328125,679.1505737304688,Valid,1864017106854,estimate_wealth
1838.354736328125,669.8241577148438,Valid,1864017137159,estimate_wealth
1835.368896484375,664.3271484375,Valid,1864017167151,estimate_wealth
1832.734619140625,660.5183715820312,Valid,1864017197553,estimate_wealth
1830.651123046875,660.2584228515625,Valid,1864017227544,estimate_wealth
1800.7984619140625,643.868408203125,Valid,1864017257494,estimate_wealth
1763.831298828125,625.2465209960938,Valid,1864017287803,estimate_wealth
1737.115478515625,612.0989379882812,Valid,1864017318205,estimate_wealth
1718.513427734375,603.7482299804688,Valid,1864017348225,estimate_wealth
1705.754638671875,596.5267333984375,Valid,1864017378626,estimate_wealth
1696.71240234375,592.4927978515625,Valid,1864017408635,estimate_wealth
1691.40576171875,589.28271484375,Valid,1864017439037,estimate_wealth
1687.2486572265625,587.31689453125,Valid,1864017469038,estimate_wealth
1684.0269775390625,586.0313720703125,Valid,1864017499439,estimate_wealth
1667.6160888671875,571.3580932617188,Valid,1864017529441,estimate_wealth
1631.78564453125,528.9208984375,Valid,1864017559796,estimate_wealth
1597.478759765625,490.1565856933594,Valid,1864017589893,estimate_wealth
1574.7435302734375,462.532470703125,Valid,1864017620197,estimate_wealth
1560.6590576171875,443.9455871582031,Valid,1864017650304,estimate_wealth
1550.716552734375,432.34906005859375,Valid,1864017680609,estimate_wealth
1544.2115478515625,424.2064514160156,Valid,1864017710716,estimate_wealth
1539.9150390625,418.629150390625,Valid,1864017741020,estimate_wealth
1525.2362060546875,418.4782409667969,Valid,1864017771145,estimate_wealth
1457.5616455078125,442.0843811035156,Valid,1864017801413,estimate_wealth
1370.7127685546875,473.56207275390625,Valid,1864017831493,estimate_wealth
1304.469970703125,494.9603576660156,Valid,1864017861894,estimate_wealth
1258.1126708984375,510.3782958984375,Valid,1864017891895,estimate_wealth
1227.443115234375,519.9402465820312,Valid,1864017922296,estimate_wealth
1208.4661865234375,527.8890991210938,Valid,1864017952288,estimate_wealth
